IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen,Malicious
6,10.215.173.1,58304,142.251.40.234,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:33.003-05:00,2025-09-13T21:06:33.223-05:00,
6,10.215.173.1,58310,142.251.40.234,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:33.046-05:00,2025-09-13T21:06:33.267-05:00,
6,10.215.173.1,58320,142.251.40.234,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:33.080-05:00,2025-09-13T21:06:33.258-05:00,
6,10.215.173.1,58328,142.251.40.234,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:33.082-05:00,2025-09-13T21:06:33.307-05:00,
17,10.215.173.1,53924,148.251.83.214,53535,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,338,1,1,2025-09-13T21:06:33.085-05:00,2025-09-13T21:06:33.223-05:00,
6,10.215.173.1,58330,142.251.40.234,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.092-05:00,2025-09-13T21:06:33.315-05:00,
6,10.215.173.1,58338,142.251.40.234,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:33.111-05:00,2025-09-13T21:06:33.291-05:00,
17,10.215.173.1,21713,10.215.173.2,53,10435,Translate,com.google.android.apps.translate,DNS,Closed,dl.google.com,59,86,1,1,2025-09-13T21:06:33.122-05:00,2025-09-13T21:06:33.170-05:00,
17,10.215.173.1,53924,177.37.139.184,62842,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,0,1,0,2025-09-13T21:06:33.132-05:00,2025-09-13T21:06:33.132-05:00,
6,10.215.173.1,34072,142.250.80.78,443,10435,Translate,com.google.android.apps.translate,HTTPS,Closed,dl.google.com,2672,9579,10,11,2025-09-13T21:06:33.172-05:00,2025-09-13T21:06:52.856-05:00,
6,10.215.173.1,46474,142.250.81.234,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.225-05:00,2025-09-13T21:06:33.408-05:00,
17,10.215.173.1,53924,102.176.101.17,38888,10702,HappyMod,com.happymod.apk,BitTorrent,Closed,,132,0,1,0,2025-09-13T21:06:33.228-05:00,2025-09-13T21:06:33.228-05:00,
17,10.215.173.1,44455,142.251.40.206,443,10255,Google Play services,com.google.android.gms,QUIC,Closed,android.apis.google.com,0,0,0,0,2025-09-13T21:06:33.254-05:00,2025-09-13T21:06:37.255-05:00,
6,10.215.173.1,46484,142.250.81.234,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:33.256-05:00,2025-09-13T21:06:33.485-05:00,
6,10.215.173.1,46490,142.250.81.234,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.270-05:00,2025-09-13T21:06:33.508-05:00,
6,10.215.173.1,46498,142.250.81.234,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1895,6,6,2025-09-13T21:06:33.296-05:00,2025-09-13T21:06:33.508-05:00,
6,10.215.173.1,46504,142.250.81.234,443,10257,Google,com.google.android.googlequicksearchbox,TLS,Error,geller-pa.googleapis.com,435,1855,6,5,2025-09-13T21:06:33.305-05:00,2025-09-13T21:06:33.493-05:00,
