IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen,Malicious
6,10.215.173.1,57872,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T06:02:10.780-05:00,2025-07-28T06:02:19.076-05:00,
6,10.215.173.1,39198,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:02:19.082-05:00,2025-07-28T06:02:19.110-05:00,
6,10.215.173.1,47048,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2109,6,5,2025-07-28T06:02:19.740-05:00,2025-07-28T06:02:19.968-05:00,
6,10.215.173.1,47060,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5606,8,8,2025-07-28T06:02:19.755-05:00,2025-07-28T06:02:19.991-05:00,
6,10.215.173.1,45898,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T06:02:19.787-05:00,2025-07-28T06:02:29.050-05:00,
6,10.215.173.1,47064,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:02:20.001-05:00,2025-07-28T06:02:20.201-05:00,
6,10.215.173.1,47072,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5567,7,7,2025-07-28T06:02:20.026-05:00,2025-07-28T06:02:20.230-05:00,
6,10.215.173.1,47074,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2149,6,6,2025-07-28T06:02:20.223-05:00,2025-07-28T06:02:20.411-05:00,
6,10.215.173.1,47082,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5608,8,8,2025-07-28T06:02:20.241-05:00,2025-07-28T06:02:20.438-05:00,
6,10.215.173.1,47092,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2149,6,6,2025-07-28T06:02:20.430-05:00,2025-07-28T06:02:20.645-05:00,
6,10.215.173.1,47098,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,838,5687,10,10,2025-07-28T06:02:20.447-05:00,2025-07-28T06:02:20.675-05:00,
6,10.215.173.1,42730,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:02:29.051-05:00,2025-07-28T06:02:29.073-05:00,
6,10.215.173.1,50094,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T06:02:29.525-05:00,2025-07-28T06:02:38.857-05:00,
6,10.215.173.1,54406,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:02:33.171-05:00,2025-07-28T06:02:33.381-05:00,
6,10.215.173.1,54418,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:02:33.194-05:00,2025-07-28T06:02:33.405-05:00,
6,10.215.173.1,54420,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:02:33.420-05:00,2025-07-28T06:02:33.605-05:00,
6,10.215.173.1,54434,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,798,5647,9,9,2025-07-28T06:02:33.435-05:00,2025-07-28T06:02:33.639-05:00,
6,10.215.173.1,52746,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:02:38.862-05:00,2025-07-28T06:02:38.890-05:00,
6,10.215.173.1,55360,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T06:02:39.869-05:00,2025-07-28T06:02:49.371-05:00,
6,10.215.173.1,34102,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:02:49.377-05:00,2025-07-28T06:02:49.411-05:00,
6,10.215.173.1,46482,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T06:02:49.419-05:00,2025-07-28T06:02:59.029-05:00,
6,10.215.173.1,44354,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:02:59.031-05:00,2025-07-28T06:02:59.054-05:00,
6,10.215.173.1,59208,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T06:03:00.250-05:00,2025-07-28T06:03:08.945-05:00,
6,10.215.173.1,42452,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2149,6,6,2025-07-28T06:03:02.770-05:00,2025-07-28T06:03:02.960-05:00,
6,10.215.173.1,42468,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5568,7,7,2025-07-28T06:03:02.779-05:00,2025-07-28T06:03:02.990-05:00,
6,10.215.173.1,42478,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2149,6,6,2025-07-28T06:03:03.008-05:00,2025-07-28T06:03:03.183-05:00,
6,10.215.173.1,42492,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5566,7,7,2025-07-28T06:03:03.018-05:00,2025-07-28T06:03:03.207-05:00,
6,10.215.173.1,50280,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:03:08.951-05:00,2025-07-28T06:03:08.991-05:00,
6,10.215.173.1,52254,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T06:03:09.765-05:00,2025-07-28T06:03:19.184-05:00,
6,10.215.173.1,50966,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:03:19.193-05:00,2025-07-28T06:03:19.218-05:00,
6,10.215.173.1,45982,172.217.165.10,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,youtubei.googleapis.com,7991,3275,14,10,2025-07-28T06:03:19.685-05:00,2025-07-28T06:03:19.948-05:00,
6,10.215.173.1,41826,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T06:03:19.708-05:00,2025-07-28T06:03:28.955-05:00,
6,10.215.173.1,49292,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2109,6,5,2025-07-28T06:03:19.717-05:00,2025-07-28T06:03:19.902-05:00,
6,10.215.173.1,49294,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,838,5686,10,10,2025-07-28T06:03:19.728-05:00,2025-07-28T06:03:19.928-05:00,
6,10.215.173.1,49310,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:03:19.931-05:00,2025-07-28T06:03:20.130-05:00,
6,10.215.173.1,49326,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:03:19.941-05:00,2025-07-28T06:03:20.151-05:00,
6,10.215.173.1,49342,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:03:20.171-05:00,2025-07-28T06:03:20.375-05:00,
6,10.215.173.1,49346,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:03:20.186-05:00,2025-07-28T06:03:20.383-05:00,
6,10.215.173.1,49362,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2149,6,6,2025-07-28T06:03:20.416-05:00,2025-07-28T06:03:20.589-05:00,
6,10.215.173.1,49372,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5606,8,8,2025-07-28T06:03:20.430-05:00,2025-07-28T06:03:20.622-05:00,
6,10.215.173.1,49386,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2109,6,5,2025-07-28T06:03:20.613-05:00,2025-07-28T06:03:20.815-05:00,
6,10.215.173.1,49402,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5568,7,7,2025-07-28T06:03:20.625-05:00,2025-07-28T06:03:20.851-05:00,
6,10.215.173.1,49412,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:03:20.847-05:00,2025-07-28T06:03:21.028-05:00,
6,10.215.173.1,49424,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:03:20.855-05:00,2025-07-28T06:03:21.075-05:00,
6,10.215.173.1,49440,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2149,6,6,2025-07-28T06:03:21.066-05:00,2025-07-28T06:03:21.242-05:00,
6,10.215.173.1,49452,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:03:21.078-05:00,2025-07-28T06:03:21.265-05:00,
6,10.215.173.1,49464,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2149,6,6,2025-07-28T06:03:21.261-05:00,2025-07-28T06:03:21.447-05:00,
6,10.215.173.1,49470,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:03:21.273-05:00,2025-07-28T06:03:21.470-05:00,
6,10.215.173.1,46340,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:03:28.958-05:00,2025-07-28T06:03:28.984-05:00,
6,10.215.173.1,54500,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T06:03:30.454-05:00,2025-07-28T06:03:39.164-05:00,
6,10.215.173.1,41426,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2149,6,6,2025-07-28T06:03:33.670-05:00,2025-07-28T06:03:33.887-05:00,
6,10.215.173.1,41438,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5608,8,8,2025-07-28T06:03:33.690-05:00,2025-07-28T06:03:33.912-05:00,
6,10.215.173.1,49594,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:03:33.930-05:00,2025-07-28T06:03:34.105-05:00,
6,10.215.173.1,49610,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:03:33.940-05:00,2025-07-28T06:03:34.131-05:00,
6,10.215.173.1,50412,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:03:39.172-05:00,2025-07-28T06:03:39.299-05:00,
6,10.215.173.1,39284,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T06:03:40.383-05:00,2025-07-28T06:03:46.835-05:00,
6,10.215.173.1,39072,142.251.41.78,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,redirector.googlevideo.com,3711,6168,17,14,2025-07-28T06:03:46.839-05:00,2025-07-28T06:03:47.193-05:00,
6,10.215.173.1,38848,173.194.134.8,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,rr3---sn-vgqsrn6z.googlevideo.com,2877,1506,7,5,2025-07-28T06:03:47.176-05:00,2025-07-28T06:03:47.320-05:00,
6,10.215.173.1,37834,173.194.55.202,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,rr5---sn-vgqskn66.googlevideo.com,2813,1506,7,5,2025-07-28T06:03:47.185-05:00,2025-07-28T06:03:47.320-05:00,
17,10.215.173.1,50248,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,rr5---sn-vgqsrnzk.googlevideo.com,79,136,1,1,2025-07-28T06:03:47.190-05:00,2025-07-28T06:03:48.180-05:00,
6,10.215.173.1,51518,185.95.218.42,443,10414,InviZible Pro,pan.alexander.tordnscrypt.gp,HTTPS,Closed,dns.digitale-gesellschaft.ch,1302,3832,13,11,2025-07-28T06:03:47.196-05:00,2025-07-28T06:03:48.177-05:00,
6,10.215.173.1,42572,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2109,6,5,2025-07-28T06:03:48.049-05:00,2025-07-28T06:03:48.208-05:00,
6,10.215.173.1,42578,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,798,5646,9,9,2025-07-28T06:03:48.055-05:00,2025-07-28T06:03:48.239-05:00,
6,10.215.173.1,35014,74.125.159.10,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,rr5---sn-vgqsrnzk.googlevideo.com,2642,5968,8,6,2025-07-28T06:03:48.186-05:00,2025-07-28T06:03:48.332-05:00,
6,10.215.173.1,42590,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:03:48.226-05:00,2025-07-28T06:03:48.396-05:00,
6,10.215.173.1,42602,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,838,5687,10,10,2025-07-28T06:03:48.233-05:00,2025-07-28T06:03:48.427-05:00,
6,10.215.173.1,42626,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:03:49.254-05:00,2025-07-28T06:03:49.277-05:00,
6,10.215.173.1,42616,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2149,6,6,2025-07-28T06:03:49.280-05:00,2025-07-28T06:03:49.459-05:00,
6,10.215.173.1,42630,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5566,7,7,2025-07-28T06:03:49.287-05:00,2025-07-28T06:03:49.493-05:00,
6,10.215.173.1,42634,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:03:49.490-05:00,2025-07-28T06:03:49.746-05:00,
6,10.215.173.1,42646,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:03:49.500-05:00,2025-07-28T06:03:49.772-05:00,
6,10.215.173.1,35860,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,570,1338,7,6,2025-07-28T06:03:50.217-05:00,2025-07-28T06:03:59.135-05:00,
6,10.215.173.1,42656,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2109,6,5,2025-07-28T06:03:50.278-05:00,2025-07-28T06:03:50.427-05:00,
6,10.215.173.1,42668,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,838,5686,10,10,2025-07-28T06:03:50.284-05:00,2025-07-28T06:03:50.461-05:00,
6,10.215.173.1,42672,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2149,6,6,2025-07-28T06:03:50.455-05:00,2025-07-28T06:03:50.626-05:00,
6,10.215.173.1,42686,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,798,5646,9,9,2025-07-28T06:03:50.464-05:00,2025-07-28T06:03:50.651-05:00,
6,10.215.173.1,42692,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2149,6,6,2025-07-28T06:03:50.646-05:00,2025-07-28T06:03:50.828-05:00,
6,10.215.173.1,42700,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5567,7,7,2025-07-28T06:03:50.655-05:00,2025-07-28T06:03:50.856-05:00,
6,10.215.173.1,42710,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2149,6,6,2025-07-28T06:03:50.862-05:00,2025-07-28T06:03:51.036-05:00,
6,10.215.173.1,42714,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5608,8,8,2025-07-28T06:03:50.873-05:00,2025-07-28T06:03:51.063-05:00,
6,10.215.173.1,42730,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:03:52.101-05:00,2025-07-28T06:03:52.314-05:00,
6,10.215.173.1,42744,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5567,7,7,2025-07-28T06:03:52.117-05:00,2025-07-28T06:03:52.339-05:00,
6,10.215.173.1,42760,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2149,6,6,2025-07-28T06:03:52.343-05:00,2025-07-28T06:03:52.553-05:00,
6,10.215.173.1,42768,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5566,7,7,2025-07-28T06:03:52.353-05:00,2025-07-28T06:03:52.574-05:00,
6,10.215.173.1,42778,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2149,6,6,2025-07-28T06:03:52.605-05:00,2025-07-28T06:03:52.804-05:00,
6,10.215.173.1,42784,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:03:52.617-05:00,2025-07-28T06:03:52.832-05:00,
6,10.215.173.1,42788,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:03:52.842-05:00,2025-07-28T06:03:53.055-05:00,
6,10.215.173.1,42798,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:03:52.861-05:00,2025-07-28T06:03:53.068-05:00,
6,10.215.173.1,42800,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:03:53.103-05:00,2025-07-28T06:03:53.320-05:00,
6,10.215.173.1,42804,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5606,8,8,2025-07-28T06:03:53.113-05:00,2025-07-28T06:03:53.337-05:00,
6,10.215.173.1,42808,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2149,6,6,2025-07-28T06:03:53.367-05:00,2025-07-28T06:03:53.582-05:00,
6,10.215.173.1,42818,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5568,7,7,2025-07-28T06:03:53.382-05:00,2025-07-28T06:03:53.612-05:00,
6,10.215.173.1,42830,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:03:53.619-05:00,2025-07-28T06:03:53.816-05:00,
6,10.215.173.1,42832,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5567,7,7,2025-07-28T06:03:53.627-05:00,2025-07-28T06:03:53.848-05:00,
6,10.215.173.1,43908,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2149,6,6,2025-07-28T06:03:53.836-05:00,2025-07-28T06:03:54.047-05:00,
6,10.215.173.1,43924,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:03:53.853-05:00,2025-07-28T06:03:54.070-05:00,
6,10.215.173.1,43936,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2054,2149,6,6,2025-07-28T06:03:54.086-05:00,2025-07-28T06:03:54.272-05:00,
6,10.215.173.1,43952,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,718,5567,7,7,2025-07-28T06:03:54.094-05:00,2025-07-28T06:03:54.298-05:00,
6,10.215.173.1,43954,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2149,6,6,2025-07-28T06:03:54.314-05:00,2025-07-28T06:03:54.504-05:00,
6,10.215.173.1,43968,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:03:54.321-05:00,2025-07-28T06:03:54.526-05:00,
6,10.215.173.1,32896,10.0.0.109,8009,10276,YouTube,com.google.android.youtube,HTTP,Closed,,491,562,5,5,2025-07-28T06:03:59.139-05:00,2025-07-28T06:03:59.168-05:00,
6,10.215.173.1,59210,10.0.0.98,8060,10276,YouTube,com.google.android.youtube,HTTP,Closed,,490,1258,5,4,2025-07-28T06:04:00.041-05:00,2025-07-28T06:04:00.082-05:00,
17,10.215.173.1,33022,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,lh3.googleusercontent.com,71,127,1,1,2025-07-28T06:04:02.164-05:00,2025-07-28T06:04:02.348-05:00,
6,10.215.173.1,47214,194.242.2.2,443,10414,InviZible Pro,pan.alexander.tordnscrypt.gp,HTTPS,Closed,dns.mullvad.net,1167,4722,10,9,2025-07-28T06:04:02.173-05:00,2025-07-28T06:04:02.384-05:00,
6,10.215.173.1,43970,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2022,2109,6,5,2025-07-28T06:04:02.186-05:00,2025-07-28T06:04:02.356-05:00,
6,10.215.173.1,43972,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:04:02.193-05:00,2025-07-28T06:04:02.393-05:00,
17,10.215.173.1,46954,10.215.173.2,53,10276,YouTube,com.google.android.youtube,DNS,Closed,yt3.ggpht.com,59,131,1,1,2025-07-28T06:04:02.240-05:00,2025-07-28T06:04:02.335-05:00,
6,10.215.173.1,47224,194.242.2.2,443,10414,InviZible Pro,pan.alexander.tordnscrypt.gp,HTTPS,Closed,dns.mullvad.net,505,1416,5,5,2025-07-28T06:04:02.248-05:00,2025-07-28T06:04:02.348-05:00,
6,10.215.173.1,38160,172.217.21.182,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,i.ytimg.com,3684,23049,20,25,2025-07-28T06:04:02.297-05:00,2025-07-28T06:04:02.774-05:00,
6,10.215.173.1,41978,142.251.41.33,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,yt3.ggpht.com,3429,17583,23,21,2025-07-28T06:04:02.345-05:00,2025-07-28T06:04:02.746-05:00,
6,10.215.173.1,39282,142.251.32.65,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,lh3.googleusercontent.com,3632,103977,35,55,2025-07-28T06:04:02.354-05:00,2025-07-28T06:04:02.682-05:00,
6,10.215.173.1,43976,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2109,6,5,2025-07-28T06:04:02.371-05:00,2025-07-28T06:04:02.510-05:00,
6,10.215.173.1,43984,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,838,5686,10,10,2025-07-28T06:04:02.382-05:00,2025-07-28T06:04:02.552-05:00,
6,10.215.173.1,41994,142.251.41.33,443,10276,YouTube,com.google.android.youtube,HTTPS,Closed,yt3.ggpht.com,1943,10168,5,5,2025-07-28T06:04:02.407-05:00,2025-07-28T06:04:02.538-05:00,
6,10.215.173.1,44000,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2149,6,6,2025-07-28T06:04:02.532-05:00,2025-07-28T06:04:02.695-05:00,
6,10.215.173.1,44016,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5607,8,8,2025-07-28T06:04:02.540-05:00,2025-07-28T06:04:02.720-05:00,
6,10.215.173.1,44024,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2086,2109,6,5,2025-07-28T06:04:02.716-05:00,2025-07-28T06:04:02.877-05:00,
6,10.215.173.1,44034,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,758,5608,8,8,2025-07-28T06:04:02.730-05:00,2025-07-28T06:04:02.908-05:00,
6,10.215.173.1,44046,142.251.41.42,443,10255,Google Play services,com.google.android.gms,HTTPS,Closed,android.googleapis.com,2118,2109,6,5,2025-07-28T06:04:02.906-05:00,2025-07-28T06:04:03.058-05:00,
6,10.215.173.1,44054,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,HTTPS,Closed,android.googleapis.com,798,5646,9,9,2025-07-28T06:04:02.911-05:00,2025-07-28T06:04:03.092-05:00,
6,10.215.173.1,44058,142.251.41.42,443,10255,Google Play services,com.google.android.gms,TLS,Closed,android.googleapis.com,60,0,1,0,2025-07-28T06:04:03.075-05:00,2025-07-28T06:04:03.075-05:00,
6,10.215.173.1,44070,142.251.41.42,443,10449,PCAPdroid mitm,com.pcapdroid.mitm,TLS,Closed,android.googleapis.com,60,0,1,0,2025-07-28T06:04:03.080-05:00,2025-07-28T06:04:03.080-05:00,
